Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Max mov5,Max mov30,VIX,VIX SMA20,Close / SMA10,Sell Date,Holding Duration,Profit,Sell reason
UPS, 92.94B,2018-08-27,  98.44$,  0.90,  0.93,144,22,  1.09,  1.11,  1.10,  1.02,  1.01,  0.99,  1.00,0.929,  0.90,  6.90, 12.16, 13.08,  1.02,2018-10-24,58,-12.8606%,"10.0 loss, max: 0.65%"
CME, 94.50B,2018-08-30, 134.63$,  0.67,  0.86,3650,1,  1.04,  1.06,  1.09,  1.02,  1.05,  1.03,  1.02,0.547,  1.51,  4.28, 13.53, 12.50,  1.02,2019-03-07,188,1.7158%,"10.0 loss, max: 13.33%"
CP, 64.86B,2018-08-30,  39.70$,  0.94,  1.52,3650,23,  1.08,  1.13,  1.14,  1.05,  1.06,  1.01,  1.02,0.775,  0.94,  3.50, 13.53, 12.50,  1.03,2018-10-18,49,-4.4081%,"10.0 loss, max: 6.57%"
GPN, 23.98B,2018-09-04, 120.56$,  0.74,  0.77,3650,1,  1.08,  1.10,  1.13,  1.02,  1.05,  1.03,  1.02,1.047,  1.07,  6.50, 13.16, 12.53,  1.03,2018-10-10,36,-9.8706%,"10.0 loss, max: 2.46%"
NICE, 10.16B,2018-09-04, 116.70$,  0.96,  0.56,3650,3,  1.06,  1.15,  1.18,  1.08,  1.11,  1.03,  1.03,0.424,  0.96,  4.64, 13.16, 12.53,  1.02,2018-10-10,36,-10.3942%,"10.0 loss, max: 0.57%"
WEC, 34.17B,2018-09-05,  56.11$,  0.97,  0.91,3650,1,  1.05,  1.11,  1.10,  1.05,  1.04,  0.99,  1.00,0.443,  1.00,  3.58, 13.91, 12.60,  1.02,2019-05-17,254,20.1212%,"20.0 gain, min: -5.63%"
DTE, 28.34B,2018-09-06,  77.55$,  0.65,  0.91,3650,7,  1.05,  1.10,  1.09,  1.05,  1.04,  0.99,  1.00,0.601,  1.43,  3.61, 14.65, 12.70,  1.02,2019-09-19,378,20.1547%,"20.0 gain, min: -5.87%"
PCTY, 10.41B,2018-09-07,  80.61$,  0.84,  1.43,3650,2,  1.21,  1.38,  1.44,  1.14,  1.20,  1.05,  1.04,0.945,  0.84,  6.60, 14.88, 12.94,  1.03,2018-10-02,25,-5.4212%,"10.0 loss, max: 5.59%"
AEE, 26.93B,2018-09-13,  54.73$,  0.51,  1.16,3650,1,  1.05,  1.13,  1.14,  1.08,  1.08,  1.00,  1.01,0.493,  0.51,  3.31, 12.37, 13.58,  1.02,2018-12-24,101,-3.1062%,"10.0 loss, max: 7.91%"
KMI, 63.04B,2018-09-13,  12.41$,  0.81,  0.66,161,1,  1.03,  1.10,  1.08,  1.07,  1.05,  0.98,  1.01,0.935,  1.83,  3.26, 12.37, 13.58,  1.03,2018-10-24,41,-9.8308%,"10.0 loss, max: 1.45%"
CDW, 21.40B,2018-09-14,  83.58$,  0.82,  0.86,3650,2,  1.05,  1.14,  1.17,  1.09,  1.12,  1.03,  1.03,1.004,  0.82,  5.09, 12.07, 13.59,  1.02,2018-10-11,27,-10.8399%,"10.0 loss, max: 0.00%"
ALL, 54.71B,2018-09-19,  87.09$,  0.54,  1.15,167,2,  1.05,  1.07,  1.06,  1.02,  1.01,  0.99,  1.00,0.464,  0.81,  4.21, 11.75, 13.49,  1.02,2018-11-01,43,-11.5398%,"10.0 loss, max: 0.32%"
LNG, 50.60B,2018-09-26,  66.51$,  0.54,  1.12,3650,3,  1.07,  1.13,  1.16,  1.05,  1.08,  1.03,  1.03,0.939,  1.39,  5.80, 12.89, 12.39,  1.03,2018-10-23,27,-11.2915%,"10.0 loss, max: 1.86%"
BP, 88.94B,2018-10-03,  32.83$,  0.37,  1.03,94,2,  1.08,  1.09,  1.11,  1.01,  1.03,  1.02,  1.02,0.464,  1.46,  4.07, 11.61, 12.13,  1.03,2018-10-24,21,-12.7627%,"10.0 loss, max: 0.00%"
EIX, 22.40B,2018-10-05,  53.08$,  0.89,  0.82,206,1,  1.03,  1.09,  1.11,  1.06,  1.07,  1.01,  0.99,0.88,  0.89,  2.81, 14.82, 12.36,  1.03,2018-11-09,34,-11.9819%,"10.0 loss, max: 1.79%"
AWK, 28.51B,2018-10-08,  79.88$,  1.00,  0.84,194,3,  1.02,  1.07,  1.07,  1.04,  1.05,  1.01,  1.00,0.681,  1.55,  3.62, 15.69, 12.67,  1.03,2018-12-24,76,-3.5303%,"10.0 loss, max: 9.31%"
DTE, 28.34B,2018-10-09,  77.91$,  0.93,  1.07,3650,5,  1.03,  1.09,  1.10,  1.06,  1.07,  1.01,  1.00,0.601,  2.04,  3.61, 15.95, 13.02,  1.04,2019-09-24,350,21.2425%,"20.0 gain, min: -4.31%"
ES, 22.44B,2018-10-09,  50.92$,  0.83,  0.86,208,2,  1.03,  1.08,  1.08,  1.05,  1.05,  1.00,  1.00,0.617,  1.40,  3.08, 15.95, 13.02,  1.03,2019-05-23,226,20.7777%,"20.0 gain, min: -3.12%"
ESS, 21.11B,2018-10-09, 203.02$,  0.93,  1.36,227,7,  1.04,  1.06,  1.07,  1.02,  1.04,  1.01,  1.00,0.92,  1.78,  3.51, 15.95, 13.02,  1.03,2019-01-02,84,-4.7779%,"10.0 loss, max: 6.12%"
FE, 23.10B,2018-10-09,  29.41$,  0.79,  0.85,3650,1,  1.04,  1.10,  1.13,  1.06,  1.09,  1.03,  1.02,0.466,  2.25,  3.94, 15.95, 13.02,  1.04,2019-08-12,307,20.4692%,"20.0 gain, min: -5.64%"
XEL, 40.06B,2018-10-09,  40.31$,  0.47,  1.11,204,7,  1.03,  1.08,  1.09,  1.05,  1.06,  1.01,  1.00,0.387,  1.92,  3.84, 15.95, 13.02,  1.04,2019-05-17,220,20.5408%,"20.0 gain, min: -2.83%"
VICI, 33.82B,2018-10-19,  15.33$,  0.66,  0.79,189,1,  1.04,  1.10,  1.10,  1.06,  1.06,  1.00,  1.12,0.967,  1.74,  2.73, 19.89, 19.21,  1.02,2018-12-17,58,-8.8063%,"10.0 loss, max: 2.28%"
WPC, 13.72B,2018-10-25,  45.80$,  0.79,  1.36,233,1,  1.04,  1.06,  1.08,  1.01,  1.03,  1.02,  1.00,0.974,  1.68,  1.90, 24.22, 20.81,  1.04,2019-04-02,159,20.2620%,"20.0 gain, min: -4.00%"
CCEP, 39.67B,2018-11-05,  38.53$,  0.76,  0.96,3650,2,  1.04,  1.12,  1.13,  1.07,  1.09,  1.02,  1.02,0.791,  0.76,  4.25, 19.96, 22.21,  1.03,2019-05-14,190,20.1921%,"20.0 gain, min: -3.01%"
AON, 85.22B,2018-11-06, 151.80$,  0.89,  1.02,3650,3,  1.05,  1.10,  1.11,  1.05,  1.06,  1.01,  1.01,0.923,  1.29,  3.80, 19.91, 22.24,  1.04,2018-12-19,43,-7.0685%,"10.0 loss, max: 3.75%"
ARCC, 15.13B,2018-11-06,   9.38$,  0.64,  1.29,3650,2,  1.03,  1.06,  1.09,  1.03,  1.06,  1.02,  1.01,1.062,  0.98,  5.49, 19.91, 22.24,  1.05,2018-12-17,41,-10.8742%,"10.0 loss, max: 0.85%"
BALL, 14.53B,2018-11-06,  44.67$,  0.95,  0.88,3650,1,  1.08,  1.19,  1.20,  1.10,  1.10,  1.01,  1.02,0.991,  0.95,  6.29, 19.91, 22.24,  1.06,2018-12-20,44,-7.5890%,"10.0 loss, max: 5.53%"
ERIE, 21.47B,2018-11-06, 115.61$,  0.70,  0.60,3650,1,  1.04,  1.09,  1.11,  1.05,  1.06,  1.01,  1.01,0.384,  0.70,  3.20, 19.91, 22.24,  1.02,2019-02-08,94,21.5898%,"20.0 gain, min: -5.16%"
HRL, 16.70B,2018-11-08,  38.11$,  0.90,  0.72,3650,1,  1.09,  1.18,  1.22,  1.08,  1.12,  1.03,  1.02,0.21,  0.90,  3.66, 16.72, 21.27,  1.03,2018-12-24,46,-8.1606%,"10.0 loss, max: 3.02%"
SRE, 45.43B,2018-11-08,  47.86$,  0.36,  1.05,248,1,  1.03,  1.05,  1.07,  1.03,  1.04,  1.01,  1.01,0.776,  3.85,  3.85, 16.72, 21.27,  1.05,2019-06-20,224,20.8734%,"20.0 gain, min: -8.96%"
ES, 22.44B,2018-11-09,  52.36$,  0.94,  0.82,3650,1,  1.04,  1.09,  1.11,  1.05,  1.06,  1.01,  1.00,0.617,  1.43,  3.08, 17.36, 20.52,  1.03,2019-06-06,209,20.6264%,"20.0 gain, min: -2.01%"
AVB, 30.38B,2018-11-12, 149.03$,  0.94,  0.98,325,3,  1.03,  1.07,  1.10,  1.04,  1.06,  1.02,  1.01,1.013,  0.94,  2.90, 20.45, 19.84,  1.03,2018-12-24,42,-8.3674%,"10.0 loss, max: 4.03%"
EQR, 27.94B,2018-11-12,  54.20$,  0.82,  0.60,254,1,  1.03,  1.06,  1.09,  1.03,  1.06,  1.03,  1.01,0.933,  0.82,  2.81, 20.45, 19.84,  1.03,2018-12-24,42,-6.3838%,"10.0 loss, max: 6.79%"
CLX, 18.02B,2018-11-16, 135.76$,  0.82,  0.64,3650,2,  1.07,  1.19,  1.21,  1.11,  1.13,  1.02,  1.01,0.443,  0.82,  6.17, 18.14, 19.15,  1.02,2018-12-24,38,-10.2829%,"10.0 loss, max: 2.67%"
EXC, 45.14B,2018-11-16,  26.29$,  0.73,  1.41,3650,7,  1.05,  1.10,  1.13,  1.04,  1.07,  1.03,  1.02,0.58,  0.77,  2.88, 18.14, 19.15,  1.03,2019-07-24,250,0.6086%,"10.0 loss, max: 12.36%"
LNT, 16.32B,2018-11-16,  37.18$,  0.30,  0.88,3650,1,  1.05,  1.08,  1.10,  1.03,  1.05,  1.02,  1.01,0.536,  1.01,  3.81, 18.14, 19.15,  1.03,2018-12-24,38,-8.9295%,"10.0 loss, max: 2.29%"
WEC, 34.17B,2018-11-19,  58.75$,  0.98,  1.00,3650,2,  1.05,  1.11,  1.13,  1.05,  1.07,  1.02,  1.01,0.443,  0.98,  3.58, 20.10, 19.01,  1.03,2019-06-19,212,20.4596%,"20.0 gain, min: -5.62%"
FDS, 17.07B,2018-11-28, 221.36$,  0.74,  1.52,3650,32,  1.05,  1.10,  1.12,  1.05,  1.06,  1.01,  1.02,0.762,  1.22,  4.78, 18.49, 20.22,  1.03,2018-12-18,20,-11.2125%,"10.0 loss, max: 0.00%"
AEP, 57.12B,2018-12-03,  62.72$,  0.74,  0.96,3650,1,  1.07,  1.12,  1.14,  1.05,  1.06,  1.02,  1.02,0.492,  1.82,  2.90, 16.44, 19.63,  1.02,2019-09-03,274,21.3648%,"20.0 gain, min: -7.08%"
GPC, 16.44B,2018-12-03,  86.59$,  0.48,  1.60,214,10,  1.05,  1.08,  1.10,  1.03,  1.05,  1.02,  1.00,0.944,  0.75,  5.97, 16.44, 19.63,  1.02,2018-12-24,21,-11.2369%,"10.0 loss, max: 0.00%"
MKC, 21.84B,2018-12-03,  67.83$,  1.00,  1.25,3650,1,  1.08,  1.23,  1.28,  1.14,  1.19,  1.04,  1.04,0.711,  1.00,  3.07, 16.44, 19.63,  1.03,2018-12-20,17,-8.2117%,"10.0 loss, max: 2.86%"
TSCO, 28.42B,2018-12-03,  14.22$,  0.64,  0.98,3650,1,  1.07,  1.18,  1.26,  1.10,  1.17,  1.07,  1.03,0.842,  0.64,  5.86, 16.44, 19.63,  1.05,2018-12-19,16,-10.1969%,"10.0 loss, max: 0.00%"
DUK, 92.78B,2018-12-10,  70.14$,  0.59,  1.02,3650,1,  1.08,  1.14,  1.16,  1.05,  1.07,  1.01,  1.02,0.465,  0.59,  2.98, 22.64, 19.64,  1.02,2020-02-28,445,6.7437%,"10.0 loss, max: 19.23%"
LNT, 16.32B,2018-12-11,  38.03$,  0.74,  0.90,3650,1,  1.06,  1.09,  1.11,  1.04,  1.05,  1.02,  1.02,0.536,  0.74,  2.93, 21.76, 19.75,  1.02,2018-12-24,13,-10.9650%,"10.0 loss, max: 0.00%"
ATO, 24.20B,2018-12-13,  85.42$,  0.93,  2.29,3650,5,  1.04,  1.09,  1.11,  1.04,  1.07,  1.03,  1.02,0.664,  0.93,  4.28, 20.65, 20.28,  1.02,2018-12-24,11,-10.2201%,"10.0 loss, max: 0.00%"
SRE, 45.43B,2018-12-14,  48.07$,  0.75,  1.33,3650,2,  1.03,  1.05,  1.06,  1.01,  1.02,  1.01,  1.01,0.776,  0.80,  3.85, 21.63, 20.50,  1.02,2019-06-20,188,20.3453%,"20.0 gain, min: -9.36%"
ERIE, 21.47B,2019-01-09, 121.01$,  0.71,  1.17,3650,1,  1.04,  1.10,  1.12,  1.05,  1.08,  1.02,  1.01,0.384,  1.41,  4.30, 19.98, 26.21,  1.04,2019-02-15,37,20.9652%,"20.0 gain, min: 0.00%"
RCI, 14.64B,2019-01-09,  44.91$,  0.72,  0.77,3650,1,  1.04,  1.07,  1.09,  1.03,  1.05,  1.02,  1.02,0.58,  1.17,  3.25, 19.98, 26.21,  1.04,2019-04-22,103,-7.0140%,"10.0 loss, max: 3.54%"
RMD, 32.30B,2019-01-10, 108.96$,  0.74,  0.52,3650,1,  1.07,  1.07,  1.09,  1.00,  1.03,  1.02,  1.02,0.737,  2.06,  5.69, 19.50, 24.60,  1.04,2019-01-25,15,-18.0525%,"10.0 loss, max: 2.12%"
CNP, 23.66B,2019-01-16,  24.52$,  0.78,  0.84,3650,1,  1.05,  1.07,  1.09,  1.02,  1.04,  1.02,  1.01,0.904,  0.78,  4.03, 19.04, 20.73,  1.02,2019-08-08,204,-3.9152%,"10.0 loss, max: 7.34%"
WPC, 13.72B,2019-01-16,  48.19$,  0.52,  0.69,3650,1,  1.04,  1.08,  1.09,  1.03,  1.04,  1.01,  1.02,0.974,  1.46,  5.17, 19.04, 20.73,  1.03,2019-05-23,127,20.6267%,"20.0 gain, min: 0.00%"
OHI, 11.02B,2019-01-17,  23.07$,  0.48,  0.72,3650,1,  1.06,  1.17,  1.23,  1.10,  1.15,  1.05,  1.04,0.987,  1.64,  5.47, 18.06, 20.31,  1.05,2019-02-19,33,-4.0746%,"10.0 loss, max: 6.89%"
SBAC, 23.34B,2019-01-17, 162.69$,  0.52,  0.80,241,1,  1.03,  1.07,  1.07,  1.04,  1.04,  1.00,  1.00,0.739,  1.21,  4.82, 18.06, 20.31,  1.04,2019-05-10,113,21.2859%,"20.0 gain, min: -0.24%"
BALL, 14.53B,2019-01-22,  47.44$,  0.91,  0.94,3650,3,  1.06,  1.17,  1.20,  1.10,  1.13,  1.03,  1.02,0.991,  2.18,  6.29, 20.80, 19.21,  1.05,2019-05-03,101,21.5430%,"20.0 gain, min: 0.00%"
ERIE, 21.47B,2019-01-25, 126.75$,  0.71,  0.59,3650,1,  1.07,  1.13,  1.16,  1.05,  1.08,  1.03,  1.02,0.384,  0.71,  4.30, 17.42, 18.95,  1.02,2019-02-22,28,23.6844%,"20.0 gain, min: 0.00%"
ELS, 13.30B,2019-01-28,  44.34$,  0.96,  1.03,3650,2,  1.05,  1.09,  1.11,  1.04,  1.06,  1.02,  1.02,0.8,  1.01,  4.77, 18.87, 18.74,  1.02,2019-06-05,128,20.2300%,"20.0 gain, min: 0.00%"
AVB, 30.38B,2019-01-29, 155.59$,  1.00,  0.92,3650,1,  1.05,  1.08,  1.10,  1.02,  1.05,  1.02,  1.01,1.013,  1.18,  4.64, 19.13, 18.81,  1.04,2020-02-11,378,20.3612%,"20.0 gain, min: -0.28%"
EQR, 27.94B,2019-01-29,  58.13$,  0.90,  1.12,3650,2,  1.06,  1.10,  1.12,  1.04,  1.06,  1.02,  1.01,0.933,  1.48,  5.28, 19.13, 18.81,  1.04,2019-09-03,217,20.3681%,"20.0 gain, min: -0.50%"
MAA, 19.90B,2019-01-29,  84.63$,  0.99,  0.84,323,4,  1.05,  1.05,  1.07,  1.00,  1.02,  1.02,  1.01,0.898,  1.26,  5.11, 19.13, 18.81,  1.04,2019-07-10,162,20.5955%,"20.0 gain, min: -2.52%"
SUI, 17.30B,2019-01-30,  93.38$,  0.45,  0.67,3650,1,  1.05,  1.08,  1.10,  1.03,  1.05,  1.02,  1.02,0.915,  0.95,  4.39, 17.66, 18.81,  1.03,2019-06-05,126,20.3577%,"20.0 gain, min: 0.00%"
TRI, 77.08B,2019-01-30,  45.01$,  0.99,  0.23,3650,5,  1.05,  1.13,  1.17,  1.08,  1.12,  1.04,  1.03,0.333,  0.99,  5.59, 17.66, 18.81,  1.02,2019-04-30,90,20.0622%,"20.0 gain, min: 0.00%"
BCE, 21.18B,2019-01-31,  30.48$,  0.79,  0.88,249,2,  1.04,  1.06,  1.06,  1.02,  1.02,  1.00,  1.00,0.428,  0.84,  4.92, 16.57, 18.72,  1.03,2020-03-09,403,0.6562%,"10.0 loss, max: 17.39%"
FTS, 22.64B,2019-01-31,  28.66$,  0.84,  0.72,291,1,  1.04,  1.08,  1.09,  1.04,  1.05,  1.01,  1.01,0.237,  0.92,  3.66, 16.57, 18.72,  1.02,2019-09-03,215,20.6211%,"20.0 gain, min: -0.80%"
BAH, 13.06B,2019-02-05,  47.77$,  0.67,  0.91,3650,1,  1.10,  1.09,  1.13,  0.99,  1.02,  1.03,  1.02,0.557,  5.01,  5.01, 15.57, 18.07,  1.09,2019-06-04,119,21.9803%,"20.0 gain, min: 0.00%"
OMC, 15.77B,2019-02-05,  62.68$,  0.67,  0.47,244,2,  1.05,  1.09,  1.09,  1.04,  1.04,  1.00,  1.01,1.002,  0.67,  6.98, 15.57, 18.07,  1.02,2019-08-14,190,-1.3880%,"10.0 loss, max: 10.02%"
RCI, 14.64B,2019-02-05,  45.86$,  0.75,  0.83,3650,3,  1.04,  1.07,  1.09,  1.03,  1.05,  1.02,  1.02,0.58,  0.75,  3.25, 15.57, 18.07,  1.02,2019-04-22,76,-8.9403%,"10.0 loss, max: 1.40%"
WPC, 13.72B,2019-02-05,  51.86$,  0.35,  0.63,3650,2,  1.09,  1.15,  1.16,  1.05,  1.06,  1.01,  1.02,0.974,  0.60,  5.17, 15.57, 18.07,  1.03,2019-08-09,185,20.5746%,"20.0 gain, min: -1.95%"
MDLZ, 87.60B,2019-02-07,  40.52$,  0.65,  1.17,3650,4,  1.09,  1.10,  1.12,  1.01,  1.03,  1.02,  1.01,0.512,  0.65,  5.58, 16.37, 17.14,  1.04,2019-07-03,146,21.2241%,"20.0 gain, min: 0.00%"
AEP, 57.12B,2019-02-08,  64.64$,  0.72,  0.72,3650,3,  1.05,  1.10,  1.13,  1.05,  1.08,  1.03,  1.02,0.492,  1.17,  3.76, 15.72, 16.88,  1.03,2019-09-24,228,20.0495%,"20.0 gain, min: -0.94%"
AWK, 28.51B,2019-02-08,  87.68$,  0.90,  0.70,3650,1,  1.06,  1.09,  1.12,  1.04,  1.06,  1.02,  1.02,0.681,  1.82,  5.34, 15.72, 16.88,  1.04,2019-06-06,118,20.6318%,"20.0 gain, min: -0.50%"
XEL, 40.06B,2019-02-08,  44.33$,  0.66,  0.48,3650,1,  1.05,  1.10,  1.13,  1.05,  1.07,  1.03,  1.02,0.387,  1.33,  4.54, 15.72, 16.88,  1.03,2019-08-26,199,20.4827%,"20.0 gain, min: -0.41%"
PEG, 40.70B,2019-02-11,  45.31$,  0.20,  0.88,3650,1,  1.05,  1.07,  1.07,  1.01,  1.02,  1.01,  1.01,0.617,  1.26,  4.85, 15.97, 16.71,  1.03,2020-02-26,380,2.4498%,"10.0 loss, max: 15.78%"
WEC, 34.17B,2019-02-11,  61.56$,  0.41,  1.16,3650,5,  1.05,  1.10,  1.13,  1.04,  1.07,  1.03,  1.02,0.443,  1.13,  5.34, 15.97, 16.71,  1.03,2019-08-08,178,20.8577%,"20.0 gain, min: -0.34%"
CINF, 22.79B,2019-02-12,  72.07$,  0.78,  0.85,3650,1,  1.08,  1.11,  1.14,  1.03,  1.06,  1.03,  1.01,0.674,  0.78,  6.61, 15.43, 16.42,  1.03,2019-06-05,113,20.7160%,"20.0 gain, min: -0.86%"
CQP, 30.95B,2019-02-12,  28.12$,  0.79,  0.87,3650,3,  1.12,  1.16,  1.19,  1.03,  1.06,  1.03,  1.04,0.681,  1.79,  6.62, 15.43, 16.42,  1.03,2019-11-07,268,4.3741%,"10.0 loss, max: 16.54%"
STE, 21.91B,2019-02-12, 114.26$,  0.79,  2.41,3650,34,  1.08,  1.08,  1.10,  1.00,  1.02,  1.02,  1.02,0.92,  1.07,  4.84, 15.43, 16.42,  1.04,2019-06-19,127,20.7072%,"20.0 gain, min: -1.07%"
KDP, 45.78B,2019-02-13,  24.62$,  0.45,  0.54,3650,1,  1.08,  1.15,  1.22,  1.06,  1.12,  1.06,  1.04,0.627,  1.45,  5.76, 15.65, 16.05,  1.04,2019-02-28,15,-11.5353%,"10.0 loss, max: 0.00%"
TSCO, 28.42B,2019-02-13,  14.23$,  0.28,  1.06,3650,2,  1.09,  1.11,  1.16,  1.02,  1.07,  1.04,  1.04,0.842,  2.04,  5.86, 15.65, 16.05,  1.06,2019-07-12,149,20.3092%,"20.0 gain, min: -6.32%"
HOLX, 13.84B,2019-02-14,  45.23$,  0.73,  0.62,395,2,  1.07,  1.10,  1.11,  1.03,  1.04,  1.01,  1.02,0.975,  2.12,  6.52, 16.22, 15.85,  1.03,2019-04-17,62,-3.9797%,"10.0 loss, max: 7.01%"
HSY, 34.41B,2019-02-20,  96.32$,  0.90,  1.18,280,2,  1.04,  1.07,  1.10,  1.03,  1.06,  1.03,  1.01,0.314,  1.06,  4.93, 14.02, 15.61,  1.02,2019-05-31,100,20.6707%,"20.0 gain, min: -0.57%"
ATO, 24.20B,2019-02-22,  85.85$,  0.88,  0.64,3650,1,  1.05,  1.06,  1.08,  1.01,  1.03,  1.02,  1.01,0.664,  1.15,  5.43, 13.51, 15.36,  1.03,2020-02-03,346,21.1182%,"20.0 gain, min: -1.20%"
SRE, 45.43B,2019-02-22,  48.47$,  0.69,  0.54,3650,1,  1.04,  1.04,  1.06,  1.00,  1.01,  1.01,  1.01,0.776,  0.76,  3.95, 13.51, 15.36,  1.02,2019-07-11,139,20.2600%,"20.0 gain, min: -0.76%"
PPL, 26.36B,2019-02-26,  24.21$,  0.62,  0.89,297,4,  1.07,  1.08,  1.10,  1.01,  1.04,  1.03,  1.01,0.784,  0.71,  6.65, 15.17, 14.99,  1.03,2019-08-05,160,-6.8567%,"10.0 loss, max: 3.84%"
ED, 38.40B,2019-03-04,  66.88$,  0.65,  0.72,301,2,  1.08,  1.08,  1.09,  1.00,  1.01,  1.01,  1.01,0.285,  0.96,  5.81, 14.63, 14.48,  1.03,2020-02-27,360,3.4240%,"10.0 loss, max: 17.60%"
ERIE, 21.47B,2019-03-04, 163.81$,  0.99,  1.22,3650,1,  1.25,  1.38,  1.43,  1.11,  1.15,  1.04,  1.04,0.384,  2.77,  5.60, 14.63, 14.48,  1.05,2019-06-05,93,23.5334%,"20.0 gain, min: -7.07%"
WPC, 13.72B,2019-03-11,  52.42$,  0.73,  0.64,3650,1,  1.06,  1.13,  1.14,  1.07,  1.08,  1.01,  1.02,0.974,  1.01,  5.17, 14.33, 15.08,  1.02,2019-08-16,158,20.0305%,"20.0 gain, min: 0.00%"
EXR, 32.20B,2019-03-14,  80.50$,  0.76,  1.40,3650,10,  1.06,  1.10,  1.09,  1.04,  1.03,  0.99,  1.01,0.918,  0.76,  4.31, 13.50, 14.76,  1.03,2019-08-12,151,20.0373%,"20.0 gain, min: -1.12%"
ZTS, 73.04B,2019-03-18,  93.48$,  0.88,  0.87,3650,1,  1.09,  1.09,  1.10,  1.00,  1.01,  1.01,  1.01,0.941,  0.88,  5.68, 13.10, 14.56,  1.03,2019-08-06,141,24.3154%,"20.0 gain, min: 0.00%"
INFY, 75.28B,2019-03-20,   9.42$,  0.43,  0.85,3650,5,  1.03,  1.10,  1.11,  1.06,  1.07,  1.01,  1.02,0.621,  1.63,  6.30, 13.91, 14.29,  1.03,2019-05-13,54,-7.6433%,"10.0 loss, max: 3.50%"
CTRA, 21.88B,2019-03-21,  20.31$,  0.69,  0.52,287,1,  1.06,  1.10,  1.11,  1.04,  1.05,  1.01,  1.01,0.242,  1.71,  6.46, 13.63, 14.11,  1.04,2019-06-10,81,-8.7149%,"10.0 loss, max: 3.25%"
RGLD, 10.67B,2019-03-21,  85.98$,  0.83,  0.65,178,1,  1.06,  1.15,  1.12,  1.08,  1.05,  0.97,  1.00,0.647,  1.28,  6.79, 13.63, 14.11,  1.02,2019-05-01,41,-8.1763%,"10.0 loss, max: 2.28%"
AZO, 63.08B,2019-03-27,1003.20$,  0.59,  0.79,3650,3,  1.11,  1.21,  1.26,  1.09,  1.13,  1.04,  1.04,0.71,  1.49,  6.75, 15.15, 14.15,  1.03,2019-08-14,140,5.6300%,"10.0 loss, max: 17.62%"
TRI, 77.08B,2019-03-27,  50.74$,  0.77,  1.11,3650,2,  1.09,  1.19,  1.24,  1.09,  1.13,  1.04,  1.04,0.333,  0.77,  4.77, 15.15, 14.15,  1.02,2019-07-26,121,21.9551%,"20.0 gain, min: 0.00%"
ORLY, 80.67B,2019-03-28, 388.47$,  0.41,  0.63,3650,3,  1.06,  1.11,  1.16,  1.05,  1.09,  1.04,  1.03,0.912,  0.57,  5.20, 14.43, 14.32,  1.03,2019-05-08,41,-5.3286%,"10.0 loss, max: 5.20%"
ADI, 99.97B,2019-04-04,  98.93$,  0.64,  0.82,3650,1,  1.06,  1.19,  1.18,  1.12,  1.11,  0.99,  1.01,1.072,  1.60,  6.62, 13.58, 14.49,  1.03,2019-05-13,39,-5.7111%,"10.0 loss, max: 6.11%"
DLTR, 15.65B,2019-04-04, 105.63$,  0.88,  0.68,278,1,  1.06,  1.17,  1.17,  1.10,  1.10,  1.00,  1.02,0.909,  0.88,  6.13, 13.58, 14.49,  1.02,2019-05-13,39,-5.9547%,"10.0 loss, max: 5.35%"
GPC, 16.44B,2019-04-04,  95.72$,  0.86,  0.86,3650,1,  1.07,  1.13,  1.15,  1.05,  1.07,  1.02,  1.02,0.944,  0.86,  3.23, 13.58, 14.49,  1.03,2019-04-25,21,-8.8069%,"10.0 loss, max: 1.38%"
IEX, 13.67B,2019-04-04, 145.63$,  0.51,  0.79,3650,1,  1.08,  1.12,  1.11,  1.03,  1.02,  0.99,  1.01,0.982,  0.62,  6.53, 13.58, 14.49,  1.03,2019-10-08,187,-1.9707%,"10.0 loss, max: 11.25%"
CCK, 10.32B,2019-04-05,  53.58$,  0.51,  0.42,294,2,  1.04,  1.15,  1.18,  1.10,  1.13,  1.02,  1.02,0.876,  0.60,  5.33, 12.82, 14.49,  1.02,2019-08-13,130,22.5831%,"20.0 gain, min: -0.91%"
CSL, 15.13B,2019-04-08, 116.89$,  0.22,  0.68,137,1,  1.05,  1.13,  1.11,  1.07,  1.06,  0.99,  1.01,0.982,  0.91,  5.90, 13.18, 14.12,  1.02,2019-10-23,198,23.8258%,"20.0 gain, min: -0.96%"
NDSN, 11.41B,2019-04-08, 131.50$,  0.66,  0.34,132,1,  1.05,  1.09,  1.08,  1.04,  1.03,  1.00,  1.00,0.923,  0.90,  6.33, 13.18, 14.12,  1.04,2019-05-20,42,-6.6388%,"10.0 loss, max: 6.43%"
KEYS, 25.98B,2019-04-09,  90.12$,  0.30,  0.73,3650,5,  1.09,  1.30,  1.35,  1.20,  1.24,  1.03,  1.05,1.099,  0.53,  6.22, 14.28, 13.81,  1.02,2019-05-13,34,-8.3222%,"10.0 loss, max: 2.96%"
FAST, 43.68B,2019-04-17,  29.95$,  0.88,  0.67,3650,1,  1.10,  1.22,  1.23,  1.10,  1.11,  1.01,  1.03,1.04,  1.34,  5.93, 12.60, 13.04,  1.04,2019-05-13,26,-8.4808%,"10.0 loss, max: 2.37%"
